TrackID,posRMS,velRMS,posANEES,velANEES
1,64.3109963712475,91.2478865195108,10.9105346341442,32.803439769127
2,31.5077710825572,82.007160329659,8.32993925086967,30.7115353961257
4,31.2622425501681,80.7021944385711,3.77842111547631,20.5416773009057
